,nm_empresa,website_url,query,status,message_pt,attempts,name,dimensions_raw,price_raw,url,length_mm,width_mm,thickness_mm,price_value,currency,volume_m3,price_per_m3,Razão Social,Município,nm_mun,nu_latitude,nu_longitude
330,Construcon Materiais De Construcao Ltda,https://construcon.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Construcon Materiais De Construcao Ltda,TIMBO,TIMBO,-26.82290257,-49.27771229
331,Dismaff Atacadista,http://dismaff.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
332,Dietrich Material De Construcao Ltda,https://dietrichmc.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Dietrich Material De Construcao Ltda,GASPAR,GASPAR,-26.91836851,-48.96770657
333,Dietrich Material De Construcao Ltda,https://dietrichmc.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Dietrich Material De Construcao Ltda,GASPAR,GASPAR,-26.91836851,-48.96770657
334,Dietrich Material De Construcao Ltda,https://dietrichmc.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Dietrich Material De Construcao Ltda,GASPAR,GASPAR,-26.91836851,-48.96770657
335,Dietrich Material De Construcao Ltda,https://dietrichmc.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Dietrich Material De Construcao Ltda,GASPAR,GASPAR,-26.91836851,-48.96770657
336,Dietrich Material De Construcao Ltda,https://dietrichmc.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Dietrich Material De Construcao Ltda,GASPAR,GASPAR,-26.91836851,-48.96770657
337,Lojas Enele Sofas E Planejados,https://lojasenele.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
338,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,TURVO,TURVO,-28.92474922,-49.68086575
339,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,TURVO,TURVO,-28.92474922,-49.68086575
340,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,TURVO,TURVO,-28.92474922,-49.68086575
341,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,TURVO,TURVO,-28.92474922,-49.68086575
342,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,JACINTO MACHADO,JACINTO MACHADO,-29.00141861,-49.76176866
343,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,JACINTO MACHADO,JACINTO MACHADO,-29.00141861,-49.76176866
344,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,JACINTO MACHADO,JACINTO MACHADO,-29.00141861,-49.76176866
345,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,TURVO,TURVO,-28.92474922,-49.68086575
346,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,TURVO,TURVO,-28.92474922,-49.68086575
347,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,MELEIRO,MELEIRO,-28.83244582,-49.62984936
348,Comercial Carlessi Ltda,https://www.comercialcarlessi.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Comercial Carlessi Ltda,MELEIRO,MELEIRO,-28.83244582,-49.62984936
349,Estofama Estofados E Colchoes,https://estofama.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
350,Ergo,https://ergomobili.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
351,Mundo Da Construcao,https://www.mundodaconstrucao.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
352,Gmad Chapecomp Suprimentos Para Moveis Ltda,https://www.gmad.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,"['painel pinus', 'painel pinus']",,,,,,,,,,,,Gmad Chapecomp Suprimentos Para Moveis Ltda,CHAPECO,CHAPECO,-27.10683702,-52.61703111
353,Gmad Chapecomp Suprimentos Para Moveis Ltda,https://www.gmad.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,"['painel pinus', 'painel pinus']",,,,,,,,,,,,Gmad Chapecomp Suprimentos Para Moveis Ltda,CHAPECO,CHAPECO,-27.10683702,-52.61703111
354,Gmad Chapecomp Suprimentos Para Moveis Ltda,https://www.gmad.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,"['painel pinus', 'painel pinus']",,,,,,,,,,,,Gmad Chapecomp Suprimentos Para Moveis Ltda,CHAPECO,CHAPECO,-27.10683702,-52.61703111
355,Gmad Chapecomp Suprimentos Para Moveis Ltda,https://www.gmad.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,"['painel pinus', 'painel pinus']",,,,,,,,,,,,Gmad Chapecomp Suprimentos Para Moveis Ltda,CHAPECO,CHAPECO,-27.10683702,-52.61703111
356,Gmad Chapecomp Suprimentos Para Moveis Ltda,https://www.gmad.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,"['painel pinus', 'painel pinus']",,,,,,,,,,,,Gmad Chapecomp Suprimentos Para Moveis Ltda,CHAPECO,CHAPECO,-27.10683702,-52.61703111
357,Gmad Chapecomp Suprimentos Para Moveis Ltda,https://www.gmad.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,"['painel pinus', 'painel pinus']",,,,,,,,,,,,Gmad Chapecomp Suprimentos Para Moveis Ltda,CHAPECO,CHAPECO,-27.10683702,-52.61703111
358,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
359,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
360,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
361,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
362,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
363,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
364,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
365,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
366,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
367,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
368,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
369,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
370,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
371,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
372,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
373,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
374,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
375,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
376,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
377,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
378,Gmad Madville Madeiras E Ferragens Ltda,https://www.gmad.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Gmad Madville Madeiras E Ferragens Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
379,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,SAO LOURENCO DO OESTE,SAO LOURENCO DO OESTE,-26.35519016,-52.85133367
380,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,SAO LOURENCO DO OESTE,SAO LOURENCO DO OESTE,-26.35519016,-52.85133367
381,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,SAO LOURENCO DO OESTE,SAO LOURENCO DO OESTE,-26.35519016,-52.85133367
382,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,SAO LOURENCO DO OESTE,SAO LOURENCO DO OESTE,-26.35519016,-52.85133367
383,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,SAO LOURENCO DO OESTE,SAO LOURENCO DO OESTE,-26.35519016,-52.85133367
384,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
385,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
386,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
387,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
388,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
389,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
390,Green Revestimentos Ltda,https://www.greenrevestimentos.com.br/,painel pinus,FOUND,Itens encontrados.,['painel pinus'],Bering,,"R$ 25,00",,,,,25.0,BRL,,,Green Revestimentos Ltda,JOINVILLE,JOINVILLE,-26.30451765,-48.84940914
391,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
392,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
393,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
394,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
395,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
396,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
397,Fischer Empreendimentos E Incorporadora Ltda.,https://www.fischer.com.br,painel pinus,ERROR,Erro 403 Forbidden: O acesso ao site foi negado.,[],,,,,,,,,,,,Fischer Empreendimentos E Incorporadora Ltda.,BRUSQUE,BRUSQUE,-27.09831023,-48.91516301
398,Figueredo Constrular,https://figueredoconstrular.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
399,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
400,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
401,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
402,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
403,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
404,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
405,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
406,Herbert Materiais Para Construcao Ltda,www.herbertmateriais.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Herbert Materiais Para Construcao Ltda,PORTO UNIAO,PORTO UNIAO,-26.2300049,-51.08160463
407,Estilo Artefatos De Madeiras Ltda,https://estiloartefatos.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Estilo Artefatos De Madeiras Ltda,SAO CRISTOVAO DO SUL,SAO CRISTOVAO DO SUL,-27.28294667,-50.43462893
408,Estilo Artefatos De Madeiras Ltda,https://estiloartefatos.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Estilo Artefatos De Madeiras Ltda,SAO CRISTOVAO DO SUL,SAO CRISTOVAO DO SUL,-27.28294667,-50.43462893
409,Estilo Artefatos De Madeiras Ltda,https://estiloartefatos.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Estilo Artefatos De Madeiras Ltda,SAO CRISTOVAO DO SUL,SAO CRISTOVAO DO SUL,-27.28294667,-50.43462893
410,Estilo Artefatos De Madeiras Ltda,https://estiloartefatos.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Estilo Artefatos De Madeiras Ltda,SAO CRISTOVAO DO SUL,SAO CRISTOVAO DO SUL,-27.28294667,-50.43462893
411,Estilo Artefatos De Madeiras Ltda,https://estiloartefatos.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,Estilo Artefatos De Madeiras Ltda,SAO CRISTOVAO DO SUL,SAO CRISTOVAO DO SUL,-27.28294667,-50.43462893
412,Uniao Guarezi Materiais De Construcao,http://uniaoguarezi.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,,,,
413,Dacla Comercio De Materiais De Construcao Ltda,https://dacla.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,[],,,,,,,,,,,,Dacla Comercio De Materiais De Construcao Ltda,SAO JOSE,SAO JOSE,-27.59031208,-48.61602272
414,Dacla Comercio De Materiais De Construcao Ltda,https://dacla.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,[],,,,,,,,,,,,Dacla Comercio De Materiais De Construcao Ltda,SAO JOSE,SAO JOSE,-27.59031208,-48.61602272
415,Dacla Comercio De Materiais De Construcao Ltda,https://dacla.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,[],,,,,,,,,,,,Dacla Comercio De Materiais De Construcao Ltda,SAO JOSE,SAO JOSE,-27.59031208,-48.61602272
416,Dacla Comercio De Materiais De Construcao Ltda,https://dacla.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,[],,,,,,,,,,,,Dacla Comercio De Materiais De Construcao Ltda,SAO JOSE,SAO JOSE,-27.59031208,-48.61602272
417,Dacla Comercio De Materiais De Construcao Ltda,https://dacla.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,[],,,,,,,,,,,,Dacla Comercio De Materiais De Construcao Ltda,SAO JOSE,SAO JOSE,-27.59031208,-48.61602272
418,Dacla Comercio De Materiais De Construcao Ltda,https://dacla.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,[],,,,,,,,,,,,Dacla Comercio De Materiais De Construcao Ltda,SAO JOSE,SAO JOSE,-27.59031208,-48.61602272
