,website_url,query,status,message_pt,attempts,name,dimensions_raw,price_raw,url,length_mm,width_mm,thickness_mm,price_value,currency,quantity,volume_m3,price_per_m3,nm_empresa,cidade,nm_mun,nm_uf,nu_latitude,nu_longitude
44,https://acasel.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Acasel Acabamento E Seguranca Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
45,https://acasel.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Acasel Acabamento E Seguranca Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
46,https://acasel.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Acasel Acabamento E Seguranca Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
47,https://acasel.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Acasel Acabamento E Seguranca Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
48,https://acasel.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Acasel Acabamento E Seguranca Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
49,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
50,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
51,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
52,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
53,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
54,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
55,https://www.balaroti.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Balaroti Balneario Camboriu,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU,Santa Catarina,-26.99181861,-48.63461748
56,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
57,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
58,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
59,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
60,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
61,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
62,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
63,https://asterdistribuidora.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Aster Distribuicao,SAO JOSE,SAO JOSE,Santa Catarina,-27.59031208,-48.61602272
64,https://www.bonatoprime.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Bonato Prime Ltda,JOACABA,JOACABA,Santa Catarina,-27.17394453,-51.50668973
65,https://www.bonatoprime.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Bonato Prime Ltda,JOACABA,JOACABA,Santa Catarina,-27.17394453,-51.50668973
66,https://www.bonatoprime.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Bonato Prime Ltda,JOACABA,JOACABA,Santa Catarina,-27.17394453,-51.50668973
67,https://www.bonatoprime.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Bonato Prime Ltda,JOACABA,JOACABA,Santa Catarina,-27.17394453,-51.50668973
68,https://www.bonatoprime.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Bonato Prime Ltda,JOACABA,JOACABA,Santa Catarina,-27.17394453,-51.50668973
69,https://www.agroter.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Agroter Materiais De Construcao E Ferragens Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
70,https://www.agroter.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Agroter Materiais De Construcao E Ferragens Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
71,https://www.agroter.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Agroter Materiais De Construcao E Ferragens Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
72,https://www.agroter.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Agroter Materiais De Construcao E Ferragens Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
73,https://www.agroter.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Agroter Materiais De Construcao E Ferragens Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
74,https://www.agroter.com.br/,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Agroter Materiais De Construcao E Ferragens Ltda,CHAPECO,CHAPECO,Santa Catarina,-27.10683702,-52.61703111
75,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
76,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
77,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
78,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
79,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
80,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
81,https://www.behling.ind.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Behling Lumber Importacao E Exportacao De Madeiras Ltda,ITAJAI,ITAJAI,Santa Catarina,-26.90742624,-48.65702321
82,https://brudine.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Brudine,PALHOCA,PALHOCA,Santa Catarina,-27.64704368,-48.67028792
83,https://brudine.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Brudine,PALHOCA,PALHOCA,Santa Catarina,-27.64704368,-48.67028792
84,https://brudine.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Brudine,PALHOCA,PALHOCA,Santa Catarina,-27.64704368,-48.67028792
85,https://brudine.com.br,painel pinus,NOT_FOUND,Nao foram encontrados itens de 'painel pinus' (ou equivalentes) com dimensoes no nome neste site.,['painel pinus'],,,,,,,,,,,,,Brudine,PALHOCA,PALHOCA,Santa Catarina,-27.64704368,-48.67028792
